frame_id,t_capture,t_detect_end,t_encode_end,t_send_end,t_recv_complete,compute_delay,encode_delay,tx_delay,prop_delay,total_delay,jpeg_quality
658,1766681502.0335834,1766681502.0720682,1766681502.0751033,1766681502.100025,1766681502.14205,0.038484811782836914,0.0030350685119628906,0.024921655654907227,0.042025089263916016,0.10846662521362305,10
659,1766681502.1494715,1766681502.1974995,1766681502.2015436,1766681502.2353826,1766681502.2385244,0.048027992248535156,0.004044055938720703,0.03383898735046387,0.0031418800354003906,0.08905291557312012,10
660,1766681502.266847,1766681502.3202682,1766681502.3239717,1766681502.367613,1766681502.3707094,0.0534212589263916,0.003703594207763672,0.04364132881164551,0.003096342086791992,0.10386252403259277,10
661,1766681502.3993971,1766681502.431489,1766681502.4473505,1766681502.4686584,1766681502.472816,0.03209185600280762,0.01586151123046875,0.021307945251464844,0.004157543182373047,0.07341885566711426,10
662,1766681502.5020673,1766681502.553203,1766681502.5572772,1766681502.58342,1766681502.5857627,0.05113577842712402,0.0040740966796875,0.02614283561706543,0.002342700958251953,0.0836954116821289,10
663,1766681502.599968,1766681502.63627,1766681502.6371274,1766681502.6683688,1766681502.6725757,0.03630208969116211,0.0008573532104492188,0.031241416931152344,0.00420689582824707,0.07260775566101074,10
664,1766681502.700681,1766681502.735256,1766681502.735256,1766681502.7668252,1766681502.76519,0.03457498550415039,0.0,0.03156924247741699,-0.0016353130340576172,0.06450891494750977,10
665,1766681502.7856143,1766681502.8187847,1766681502.8187847,1766681502.8500109,1766681502.8487408,0.033170461654663086,0.0,0.031226158142089844,-0.0012700557708740234,0.0631265640258789,10
666,1766681502.8828568,1766681502.9206586,1766681502.9206586,1766681502.9502769,1766681502.9493651,0.03780174255371094,0.0,0.029618263244628906,-0.000911712646484375,0.06650829315185547,10
667,1766681502.982746,1766681503.054245,1766681503.0586693,1766681503.0975332,1766681503.2777765,0.07149910926818848,0.004424333572387695,0.0388638973236084,0.18024325370788574,0.2950305938720703,10
668,1766681503.1486094,1766681503.2156081,1766681503.2199278,1766681503.2548337,1766681503.4722407,0.06699872016906738,0.004319667816162109,0.03490591049194336,0.2174069881439209,0.32363128662109375,10
669,1766681503.315488,1766681503.3893154,1766681503.3915915,1766681503.4182205,1766681503.4911883,0.07382726669311523,0.002276182174682617,0.026628971099853516,0.0729677677154541,0.17570018768310547,10
670,1766681503.4364777,1766681503.5146408,1766681503.5223837,1766681503.5519652,1766681503.55618,0.07816314697265625,0.007742881774902344,0.029581546783447266,0.004214763641357422,0.11970233917236328,10
671,1766681503.5997071,1766681503.6386266,1766681503.6386266,1766681503.6835864,1766681503.6844416,0.03891944885253906,0.0,0.04495978355407715,0.0008552074432373047,0.08473443984985352,10
672,1766681503.748557,1766681503.7981868,1766681503.801883,1766681503.8504832,1766681503.881109,0.04962968826293945,0.0036962032318115234,0.048600196838378906,0.03062582015991211,0.132551908493042,10
673,1766681503.883868,1766681503.9195857,1766681503.9195857,1766681503.9515371,1766681503.9527156,0.03571772575378418,0.0,0.0319514274597168,0.0011785030364990234,0.06884765625,10
674,1766681503.9846635,1766681504.0356731,1766681504.040882,1766681504.0811505,1766681504.0852802,0.0510096549987793,0.0052089691162109375,0.0402684211730957,0.004129648208618164,0.1006166934967041,10
675,1766681504.1340218,1766681504.1700683,1766681504.17308,1766681504.2007859,1766681504.2320564,0.036046504974365234,0.0030117034912109375,0.027705907821655273,0.031270503997802734,0.09803462028503418,10
676,1766681504.249792,1766681504.285744,1766681504.285744,1766681504.3177142,1766681504.3175821,0.035951852798461914,0.0,0.03197026252746582,-0.00013208389282226562,0.06779003143310547,10
677,1766681504.3687727,1766681504.768021,1766681504.768021,1766681504.8016887,1766681504.9071882,0.3992483615875244,0.0,0.033667564392089844,0.1054995059967041,0.5384154319763184,10
678,1766681504.8197453,1766681504.8530083,1766681504.8530083,1766681504.8846238,1766681504.9735613,0.03326296806335449,0.0,0.031615495681762695,0.08893752098083496,0.15381598472595215,10
679,1766681504.932514,1766681504.9706364,1766681504.9726942,1766681505.0010805,1766681505.0155761,0.03812241554260254,0.002057790756225586,0.028386354446411133,0.014495611190795898,0.08306217193603516,10
680,1766681505.0514815,1766681505.0888107,1766681505.091825,1766681505.116966,1766681505.1458902,0.03732919692993164,0.0030143260955810547,0.025141000747680664,0.028924226760864258,0.09440875053405762,10
681,1766681505.1674325,1766681505.202885,1766681505.2051644,1766681505.2345033,1766681505.2349448,0.03545236587524414,0.002279520034790039,0.029338836669921875,0.00044155120849609375,0.06751227378845215,10
682,1766681505.2530997,1766681505.2858677,1766681505.2858677,1766681505.3187158,1766681505.3194633,0.03276801109313965,0.0,0.03284811973571777,0.0007474422454833984,0.06636357307434082,10
683,1766681505.3513827,1766681505.4160328,1766681505.4192524,1766681505.4670942,1766681505.5277567,0.06465005874633789,0.0032196044921875,0.047841787338256836,0.06066250801086426,0.17637395858764648,10
684,1766681505.5159957,1766681505.5783703,1766681505.580872,1766681505.6153471,1766681505.6202931,0.06237459182739258,0.0025017261505126953,0.034475088119506836,0.004945993423461914,0.10429739952087402,10
685,1766681505.6660616,1766681505.7306495,1766681505.7330935,1766681505.7689483,1766681505.8319728,0.06458783149719238,0.002444028854370117,0.03585481643676758,0.06302452087402344,0.16591119766235352,10
686,1766681505.8005495,1766681505.8615804,1766681505.864598,1766681505.8847408,1766681505.8905184,0.06103086471557617,0.0030176639556884766,0.020142793655395508,0.005777597427368164,0.08996891975402832,10
687,1766681505.9341645,1766681505.993002,1766681505.9960074,1766681506.033448,1766681506.1409264,0.0588374137878418,0.003005504608154297,0.03744053840637207,0.10747838020324707,0.20676183700561523,10
688,1766681506.0664818,1766681506.125306,1766681506.1280792,1766681506.1498134,1766681506.1587222,0.05882406234741211,0.002773284912109375,0.021734237670898438,0.008908748626708984,0.0922403335571289,10
689,1766681506.20047,1766681506.232109,1766681506.2373416,1766681506.2684407,1766681506.267971,0.03163909912109375,0.005232572555541992,0.03109908103942871,-0.0004696846008300781,0.06750106811523438,10
690,1766681506.302043,1766681506.3422122,1766681506.3454754,1766681506.368434,1766681506.368271,0.04016923904418945,0.003263235092163086,0.02295851707458496,-0.0001628398895263672,0.06622815132141113,10
691,1766681506.3852417,1766681506.4295385,1766681506.4325728,1766681506.451653,1766681506.4629595,0.0442967414855957,0.003034353256225586,0.019080162048339844,0.011306524276733398,0.07771778106689453,10
692,1766681506.486469,1766681506.6560316,1766681506.6613948,1766681506.698222,1766681506.8569055,0.16956257820129395,0.0053632259368896484,0.03682708740234375,0.15868353843688965,0.370436429977417,10
693,1766681506.7355745,1766681506.7938054,1766681506.798286,1766681506.8187768,1766681506.9393275,0.05823087692260742,0.004480600357055664,0.02049088478088379,0.12055063247680664,0.20375299453735352,10
694,1766681506.8706477,1766681506.9063358,1766681506.910668,1766681506.949021,1766681506.9612355,0.035688161849975586,0.004332065582275391,0.03835320472717285,0.012214422225952148,0.09058785438537598,10
695,1766681506.986559,1766681507.0241215,1766681507.0278504,1766681507.0509837,1766681507.0562105,0.03756260871887207,0.0037288665771484375,0.023133277893066406,0.005226850509643555,0.06965160369873047,10
696,1766681507.096734,1766681507.1319942,1766681507.1350255,1766681507.1684535,1766681507.1688392,0.03526020050048828,0.0030312538146972656,0.03342795372009277,0.0003857612609863281,0.07210516929626465,10
697,1766681507.2070308,1766681507.250976,1766681507.2551594,1766681507.2756689,1766681507.369213,0.0439453125,0.004183292388916016,0.02050948143005371,0.09354424476623535,0.16218233108520508,10
698,1766681507.3255491,1766681507.3668902,1766681507.3698165,1766681507.4029784,1766681507.4019885,0.04134106636047363,0.002926349639892578,0.03316187858581543,-0.0009899139404296875,0.07643938064575195,10
699,1766681507.4519165,1766681507.4852507,1766681507.4885058,1766681507.5196738,1766681507.5506215,0.03333425521850586,0.003255128860473633,0.031167984008789062,0.03094768524169922,0.09870505332946777,10
700,1766681507.568606,1766681507.6013732,1766681507.6026208,1766681507.636514,1766681507.6380823,0.032767295837402344,0.0012476444244384766,0.03389310836791992,0.0015683174133300781,0.06947636604309082,10
701,1766681507.6536112,1766681507.6881378,1766681507.6889634,1766681507.7348912,1766681507.7367718,0.03452658653259277,0.0008256435394287109,0.04592776298522949,0.001880645751953125,0.0831606388092041,10
702,1766681507.7612133,1766681507.7964025,1766681507.7997422,1766681507.8450062,1766681507.8473642,0.035189151763916016,0.0033397674560546875,0.04526400566101074,0.002357959747314453,0.0861508846282959,10
703,1766681507.8853946,1766681507.918737,1766681507.9220574,1766681507.9521415,1766681507.954598,0.03334236145019531,0.003320455551147461,0.03008413314819336,0.0024564266204833984,0.06920337677001953,10
704,1766681508.0010722,1766681508.0670643,1766681508.0685396,1766681508.1025598,1766681508.2866106,0.06599211692810059,0.0014753341674804688,0.034020185470581055,0.1840507984161377,0.2855384349822998,10
705,1766681508.1330507,1766681508.204407,1766681508.2077634,1766681508.244186,1766681508.377606,0.07135629653930664,0.003356456756591797,0.0364224910736084,0.13341999053955078,0.24455523490905762,10
706,1766681508.290532,1766681508.3606575,1766681508.3647506,1766681508.392648,1766681508.3980794,0.07012534141540527,0.004093170166015625,0.027897357940673828,0.005431413650512695,0.10754728317260742,10
707,1766681508.4391496,1766681508.5026288,1766681508.505113,1766681508.5397038,1766681508.543885,0.06347918510437012,0.0024840831756591797,0.034590959548950195,0.0041811466217041016,0.1047353744506836,10
709,1766681508.7256777,1766681508.7915132,1766681508.7936573,1766681508.8069673,1766681508.9425902,0.06583547592163086,0.0021440982818603516,0.013309955596923828,0.13562297821044922,0.21691250801086426,10
710,1766681508.8634787,1766681508.9308345,1766681508.9334724,1766681508.9606702,1766681508.9617655,0.06735587120056152,0.0026378631591796875,0.027197837829589844,0.0010952949523925781,0.09828686714172363,10
711,1766681508.9926662,1766681509.031174,1766681509.0343595,1766681509.0604148,1766681509.062559,0.038507699966430664,0.0031855106353759766,0.026055335998535156,0.0021440982818603516,0.06989264488220215,10
712,1766681509.0919795,1766681509.1307988,1766681509.133098,1766681509.154626,1766681509.1566985,0.038819313049316406,0.002299070358276367,0.021528005599975586,0.002072572708129883,0.06471896171569824,10
713,1766681509.1869876,1766681509.2203305,1766681509.2235227,1766681509.2659943,1766681509.2747416,0.033342838287353516,0.0031921863555908203,0.04247164726257324,0.008747339248657227,0.0877540111541748,10
714,1766681509.3362305,1766681509.3745465,1766681509.3776371,1766681509.4048645,1766681509.429666,0.03831601142883301,0.0030906200408935547,0.027227401733398438,0.02480149269104004,0.09343552589416504,10
715,1766681509.4649749,1766681509.4972918,1766681509.5004365,1766681509.5469587,1766681509.548497,0.03231692314147949,0.0031447410583496094,0.04652214050292969,0.0015382766723632812,0.08352208137512207,10
716,1766681509.56933,1766681509.6050274,1766681509.6074858,1766681509.6372237,1766681509.6750817,0.03569746017456055,0.002458333969116211,0.02973794937133789,0.037858009338378906,0.10575175285339355,10
717,1766681509.6770444,1766681509.7087278,1766681509.712195,1766681509.746923,1766681509.787968,0.03168344497680664,0.003467082977294922,0.034728050231933594,0.04104495048522949,0.11092352867126465,10
718,1766681509.786419,1766681509.819352,1766681509.8229008,1766681509.8730886,1766681509.8753288,0.03293299674987793,0.003548860549926758,0.05018782615661621,0.0022401809692382812,0.08890986442565918,10
719,1766681509.918059,1766681509.9507177,1766681509.95335,1766681509.9981668,1766681509.9970691,0.03265857696533203,0.0026323795318603516,0.04481673240661621,-0.0010976791381835938,0.079010009765625,10
720,1766681510.050234,1766681510.0834033,1766681510.0863738,1766681510.1183612,1766681510.1187923,0.03316926956176758,0.002970457077026367,0.03198742866516113,0.000431060791015625,0.0685582160949707,10
721,1766681510.1615481,1766681510.19645,1766681510.1996665,1766681510.2216291,1766681510.2243369,0.03490185737609863,0.0032165050506591797,0.021962642669677734,0.0027077198028564453,0.06278872489929199,10
722,1766681510.2689676,1766681510.2990074,1766681510.3032596,1766681510.3384507,1766681510.3596117,0.03003978729248047,0.004252195358276367,0.03519105911254883,0.02116107940673828,0.09064412117004395,10
723,1766681510.384871,1766681510.420535,1766681510.423864,1766681510.457995,1766681510.5438113,0.03566408157348633,0.0033288002014160156,0.03413105010986328,0.0858163833618164,0.15894031524658203,10
724,1766681510.4865878,1766681510.5094235,1766681510.5207827,1766681510.554088,1766681510.5634458,0.022835731506347656,0.011359214782714844,0.03330540657043457,0.009357690811157227,0.0768580436706543,10
725,1766681510.6001275,1766681510.6247046,1766681510.637612,1766681510.6698759,1766681510.677661,0.02457714080810547,0.01290750503540039,0.032263755798339844,0.00778508186340332,0.07753348350524902,10
726,1766681510.7179685,1766681510.7556689,1766681510.758767,1766681510.7881386,1766681510.7873917,0.03770041465759277,0.003098011016845703,0.02937173843383789,-0.0007469654083251953,0.06942319869995117,10
727,1766681510.8186514,1766681510.8842282,1766681510.8876884,1766681510.9277158,1766681510.9273615,0.06557679176330566,0.0034601688385009766,0.04002737998962402,-0.0003542900085449219,0.10871005058288574,10
728,1766681510.967191,1766681511.0333643,1766681511.0362053,1766681511.054984,1766681511.0744083,0.06617331504821777,0.0028409957885742188,0.01877880096435547,0.0194242000579834,0.10721731185913086,10
729,1766681511.0846348,1766681511.1506014,1766681511.1531637,1766681511.1719303,1766681511.35695,0.06596660614013672,0.002562284469604492,0.01876664161682129,0.18501973152160645,0.27231526374816895,10
730,1766681511.2043374,1766681511.266161,1766681511.269014,1766681511.3033822,1766681511.4327796,0.06182360649108887,0.002852916717529297,0.034368276596069336,0.12939739227294922,0.22844219207763672,10
731,1766681511.3682315,1766681511.4292483,1766681511.4323173,1766681511.4535134,1766681511.4555974,0.06101679801940918,0.0030689239501953125,0.02119612693786621,0.002084016799926758,0.08736586570739746,10
732,1766681511.4878907,1766681511.5487316,1766681511.551242,1766681511.5704253,1766681511.5977304,0.06084084510803223,0.002510547637939453,0.01918315887451172,0.027305126190185547,0.10983967781066895,10
733,1766681511.620233,1766681511.643039,1766681511.6556053,1766681511.6870062,1766681511.6867037,0.02280592918395996,0.012566328048706055,0.03140091896057129,-0.0003025531768798828,0.06647062301635742,10
734,1766681511.71765,1766681511.741586,1766681511.75355,1766681511.7874105,1766681511.7870824,0.023936033248901367,0.011964082717895508,0.03386044502258301,-0.00032806396484375,0.06943249702453613,10
735,1766681511.8202791,1766681511.854674,1766681511.858087,1766681511.8733568,1766681511.9756067,0.03439497947692871,0.003412961959838867,0.015269756317138672,0.1022498607635498,0.15532755851745605,10
736,1766681511.905336,1766681511.9381268,1766681511.9381268,1766681511.9703808,1766681511.992411,0.0327908992767334,0.0,0.03225398063659668,0.022030115127563477,0.08707499504089355,10
737,1766681512.0186903,1766681512.0501978,1766681512.0535536,1766681512.0979207,1766681512.0963008,0.03150749206542969,0.003355741500854492,0.044367074966430664,-0.0016198158264160156,0.07761049270629883,10
738,1766681512.133278,1766681512.1669579,1766681512.1699672,1766681512.2083218,1766681512.2802336,0.033679962158203125,0.003009319305419922,0.03835463523864746,0.07191181182861328,0.1469557285308838,10
739,1766681512.270583,1766681512.3051603,1766681512.308542,1766681512.3371847,1766681512.3356905,0.034577369689941406,0.0033817291259765625,0.028642654418945312,-0.0014941692352294922,0.06510758399963379,10
740,1766681512.3850827,1766681512.421097,1766681512.424294,1766681512.4511986,1766681512.4510021,0.03601431846618652,0.0031969547271728516,0.026904582977294922,-0.0001964569091796875,0.06591939926147461,10
741,1766681512.4857342,1766681512.5217695,1766681512.5252807,1766681512.551935,1766681512.5500257,0.03603529930114746,0.003511190414428711,0.02665424346923828,-0.0019092559814453125,0.06429147720336914,10
742,1766681512.586755,1766681512.617812,1766681512.621259,1766681512.6521149,1766681512.6512423,0.031056880950927734,0.0034470558166503906,0.030855894088745117,-0.0008726119995117188,0.06448721885681152,10
743,1766681512.6854649,1766681512.7184749,1766681512.720993,1766681512.7534773,1766681512.7532444,0.033010005950927734,0.002518177032470703,0.03248429298400879,-0.00023293495178222656,0.067779541015625,10
744,1766681512.7706833,1766681512.8028047,1766681512.8058472,1766681512.8623996,1766681512.8619518,0.03212141990661621,0.003042459487915039,0.05655241012573242,-0.0004477500915527344,0.09126853942871094,10
745,1766681512.9193234,1766681512.9544413,1766681512.9576867,1766681512.9967935,1766681512.99838,0.03511786460876465,0.0032453536987304688,0.03910684585571289,0.0015864372253417969,0.0790565013885498,10
746,1766681513.0522864,1766681513.0881739,1766681513.0913715,1766681513.1245914,1766681513.2085524,0.03588747978210449,0.0031976699829101562,0.03321981430053711,0.08396100997924805,0.1562659740447998,10
747,1766681513.1707067,1766681513.2041316,1766681513.2066946,1766681513.2384505,1766681513.2371662,0.03342485427856445,0.002562999725341797,0.031755924224853516,-0.0012843608856201172,0.06645941734313965,10
748,1766681513.2708082,1766681513.293093,1766681513.3062303,1766681513.3385136,1766681513.3377063,0.022284746170043945,0.013137340545654297,0.03228330612182617,-0.0008072853088378906,0.06689810752868652,10
749,1766681513.386648,1766681513.4544466,1766681513.4572127,1766681513.4909742,1766681513.508489,0.06779861450195312,0.002766132354736328,0.03376150131225586,0.017514705657958984,0.1218409538269043,10
750,1766681513.533355,1766681513.5952957,1766681513.598067,1766681513.619978,1766681513.8200233,0.061940670013427734,0.0027713775634765625,0.021910905838012695,0.20004534721374512,0.2866683006286621,10
751,1766681513.654771,1766681513.7193508,1766681513.7217634,1766681513.7553737,1766681513.8385527,0.06457972526550293,0.002412557601928711,0.03361034393310547,0.08317899703979492,0.18378162384033203,10
752,1766681513.8040476,1766681513.8652334,1766681513.8683162,1766681513.8920217,1766681513.8878953,0.06118583679199219,0.003082752227783203,0.023705482482910156,-0.004126310348510742,0.0838477611541748,10
753,1766681513.921927,1766681513.9840305,1766681513.9863467,1766681514.0224867,1766681514.1220186,0.0621035099029541,0.0023162364959716797,0.03613996505737305,0.09953188896179199,0.20009160041809082,10
754,1766681514.070462,1766681514.1303856,1766681514.1327457,1766681514.170476,1766681514.1710677,0.059923648834228516,0.002360105514526367,0.03773021697998047,0.0005917549133300781,0.10060572624206543,10
755,1766681514.2221305,1766681514.3115158,1766681514.3135214,1766681514.3229868,1766681514.5326598,0.0893852710723877,0.0020055770874023438,0.009465456008911133,0.2096729278564453,0.3105292320251465,10
756,1766681514.3872013,1766681514.4380658,1766681514.4380658,1766681514.5047011,1766681514.6009536,0.050864458084106445,0.0,0.0666353702545166,0.09625244140625,0.21375226974487305,10
757,1766681514.537939,1766681514.5983021,1766681514.6013968,1766681514.6213908,1766681514.6214707,0.060363054275512695,0.0030946731567382812,0.019994020462036133,7.987022399902344e-05,0.08353161811828613,10
758,1766681514.6775527,1766681514.7398992,1766681514.7427223,1766681514.7791939,1766681514.8386471,0.062346458435058594,0.0028231143951416016,0.03647160530090332,0.05945324897766113,0.16109442710876465,10
759,1766681514.8212206,1766681514.8825943,1766681514.885092,1766681514.8970065,1766681514.8976123,0.06137371063232422,0.0024976730346679688,0.011914491653442383,0.0006058216094970703,0.07639169692993164,10
760,1766681514.937316,1766681514.996517,1766681515.0003102,1766681515.022983,1766681515.0510602,0.05920100212097168,0.0037932395935058594,0.02267289161682129,0.028077125549316406,0.11374425888061523,10
761,1766681515.0718071,1766681515.1309981,1766681515.133528,1766681515.1549625,1766681515.1546192,0.059190988540649414,0.0025298595428466797,0.021434545516967773,-0.00034332275390625,0.08281207084655762,10
762,1766681515.1731913,1766681515.2350066,1766681515.237517,1766681515.2704425,1766681515.2695003,0.06181526184082031,0.002510547637939453,0.03292536735534668,-0.000942230224609375,0.09630894660949707,10
763,1766681515.3193378,1766681515.3791037,1766681515.381391,1766681515.3895373,1766681515.5551808,0.05976581573486328,0.0022873878479003906,0.008146286010742188,0.16564345359802246,0.23584294319152832,10
764,1766681515.4384634,1766681515.4617198,1766681515.4724267,1766681515.505979,1766681515.574488,0.023256301879882812,0.010706901550292969,0.03355240821838379,0.06850886344909668,0.13602447509765625,10
765,1766681515.5367484,1766681515.5684888,1766681515.5723102,1766681515.6031659,1766681515.6015027,0.031740427017211914,0.0038213729858398438,0.030855655670166016,-0.0016632080078125,0.06475424766540527,10
766,1766681515.6522872,1766681515.6762245,1766681515.6884122,1766681515.736469,1766681515.736476,0.023937225341796875,0.012187719345092773,0.048056840896606445,6.9141387939453125e-06,0.08418869972229004,10
767,1766681515.7713497,1766681515.7938178,1766681515.8062663,1766681515.8398232,1766681515.8377845,0.022468090057373047,0.012448549270629883,0.03355693817138672,-0.002038717269897461,0.06643486022949219,10
768,1766681515.8698967,1766681515.9060016,1766681515.9094222,1766681515.9352918,1766681515.9343672,0.03610491752624512,0.003420591354370117,0.02586960792541504,-0.0009245872497558594,0.06447052955627441,10
769,1766681515.9722235,1766681516.007723,1766681516.010774,1766681516.0381553,1766681516.0363503,0.03549957275390625,0.0030508041381835938,0.027381420135498047,-0.0018050670623779297,0.06412672996520996,10
770,1766681516.08774,1766681516.1218863,1766681516.1253605,1766681516.1563482,1766681516.1648498,0.03414630889892578,0.0034742355346679688,0.03098773956298828,0.008501529693603516,0.07710981369018555,10
771,1766681516.2190053,1766681516.2540445,1766681516.257151,1766681516.288693,1766681516.2881367,0.03503918647766113,0.003106355667114258,0.031542062759399414,-0.0005562305450439453,0.06913137435913086,10
772,1766681516.3219755,1766681516.3429332,1766681516.3563316,1766681516.3898532,1766681516.4768193,0.02095770835876465,0.013398408889770508,0.03352165222167969,0.08696603775024414,0.15484380722045898,10
773,1766681516.4388666,1766681516.4710755,1766681516.4731154,1766681516.5065382,1766681516.5039942,0.032208919525146484,0.0020399093627929688,0.03342270851135254,-0.002543926239013672,0.06512761116027832,10
774,1766681516.5544472,1766681516.5859792,1766681516.589263,1766681516.6230261,1766681516.6210399,0.03153204917907715,0.0032837390899658203,0.03376317024230957,-0.001986265182495117,0.06659269332885742,10
775,1766681516.6720765,1766681516.706566,1766681516.7098918,1766681516.739914,1766681516.7388923,0.03448963165283203,0.0033257007598876953,0.030022144317626953,-0.0010216236114501953,0.06681585311889648,10
776,1766681516.7571464,1766681516.787868,1766681516.7899563,1766681516.823749,1766681516.824376,0.030721664428710938,0.002088308334350586,0.033792734146118164,0.0006270408630371094,0.0672297477722168,10
777,1766681516.8748364,1766681516.9084392,1766681516.9114728,1766681516.9581652,1766681516.9934402,0.03360271453857422,0.0030336380004882812,0.0466923713684082,0.03527498245239258,0.11860370635986328,10
778,1766681517.0055625,1766681517.0268703,1766681517.0399218,1766681517.0731332,1766681517.0733507,0.021307706832885742,0.013051509857177734,0.033211469650268555,0.000217437744140625,0.06778812408447266,10
779,1766681517.1037393,1766681517.1270761,1766681517.1389475,1766681517.1725082,1766681517.17927,0.02333688735961914,0.011871337890625,0.033560752868652344,0.006761789321899414,0.0755307674407959,10
780,1766681517.2033002,1766681517.2452133,1766681517.2483182,1766681517.272309,1766681517.4007523,0.04191303253173828,0.0031049251556396484,0.023990869522094727,0.12844324111938477,0.19745206832885742,10
781,1766681517.3221416,1766681517.3632703,1766681517.36536,1766681517.3891046,1766681517.485721,0.04112863540649414,0.0020897388458251953,0.023744583129882812,0.09661650657653809,0.16357946395874023,10
782,1766681517.4374843,1766681517.4790726,1766681517.482197,1766681517.5211852,1766681517.5195394,0.04158830642700195,0.0031244754791259766,0.03898811340332031,-0.001645803451538086,0.08205509185791016,10
783,1766681517.5701714,1766681517.6236103,1766681517.6256237,1766681517.6537607,1766681517.705941,0.05343890190124512,0.0020134449005126953,0.0281369686126709,0.05218029022216797,0.13576960563659668,10
784,1766681517.7057993,1766681517.772646,1766681517.7761858,1766681517.7933552,1766681517.7901018,0.06684660911560059,0.0035398006439208984,0.017169475555419922,-0.003253459930419922,0.08430242538452148,10
785,1766681517.839133,1766681517.9034948,1766681517.9057605,1766681517.9187462,1766681518.0119407,0.0643618106842041,0.0022656917572021484,0.012985706329345703,0.09319448471069336,0.1728076934814453,10
786,1766681517.95607,1766681518.0172596,1766681518.0200286,1766681518.04213,1766681518.035426,0.06118965148925781,0.002768993377685547,0.022101402282714844,-0.006704092025756836,0.07935595512390137,10
787,1766681518.07223,1766681518.1377268,1766681518.1399052,1766681518.176306,1766681518.2296984,0.06549668312072754,0.0021784305572509766,0.036400794982910156,0.05339241027832031,0.15746831893920898,10
788,1766681518.2545812,1766681518.3152263,1766681518.318255,1766681518.3394992,1766681518.3379014,0.060645103454589844,0.0030286312103271484,0.021244287490844727,-0.0015978813171386719,0.08332014083862305,10
789,1766681518.3573549,1766681518.4219038,1766681518.424913,1766681518.4647436,1766681518.5015833,0.06454896926879883,0.0030090808868408203,0.039830684661865234,0.03683972358703613,0.14422845840454102,10
790,1766681518.4961286,1766681518.5582893,1766681518.5613222,1766681518.5954964,1766681518.654811,0.06216073036193848,0.0030329227447509766,0.034174203872680664,0.05931448936462402,0.15868234634399414,10
791,1766681518.6405437,1766681518.7028658,1766681518.7062292,1766681518.7391016,1766681518.737788,0.062322139739990234,0.003363370895385742,0.03287243843078613,-0.0013136863708496094,0.0972442626953125,10
792,1766681518.7716963,1766681518.8354173,1766681518.8384879,1766681518.8711472,1766681518.8697746,0.0637209415435791,0.0030705928802490234,0.032659292221069336,-0.0013725757598876953,0.09807825088500977,10
793,1766681518.9046137,1766681518.9563408,1766681518.9714124,1766681518.9910476,1766681519.140368,0.0517270565032959,0.015071630477905273,0.01963520050048828,0.14932036399841309,0.23575425148010254,10
794,1766681519.0397246,1766681519.101213,1766681519.1032617,1766681519.1418283,1766681519.1580124,0.06148838996887207,0.0020487308502197266,0.03856658935546875,0.016184091567993164,0.11828780174255371,10
795,1766681519.173553,1766681519.23382,1766681519.2372696,1766681519.256828,1766681519.2514973,0.060266971588134766,0.003449678421020508,0.019558429718017578,-0.005330801010131836,0.07794427871704102,10
796,1766681519.3071864,1766681519.3650727,1766681519.3682213,1766681519.405151,1766681519.454654,0.057886362075805664,0.0031485557556152344,0.03692960739135742,0.04950308799743652,0.14746761322021484,10
797,1766681519.4230719,1766681519.458578,1766681519.4616382,1766681519.4938571,1766681519.4995263,0.035506248474121094,0.0030601024627685547,0.03221893310546875,0.005669116973876953,0.07645440101623535,10
798,1766681519.5208585,1766681519.5566523,1766681519.5590553,1766681519.5938525,1766681519.5924687,0.03579378128051758,0.0024030208587646484,0.03479719161987305,-0.0013837814331054688,0.0716102123260498,10
799,1766681519.6369252,1766681519.6734724,1766681519.6765025,1766681519.6961296,1766681519.754128,0.036547183990478516,0.003030061721801758,0.019627094268798828,0.0579984188079834,0.1172027587890625,10
800,1766681519.7290268,1766681519.765623,1766681519.7686965,1766681519.7854383,1766681519.7824204,0.03659629821777344,0.003073453903198242,0.01674175262451172,-0.003017902374267578,0.05339360237121582,10
801,1766681519.839812,1766681519.8752868,1766681519.878612,1766681519.908801,1766681519.9540634,0.03547477722167969,0.003325223922729492,0.030189037322998047,0.04526233673095703,0.11425137519836426,10
802,1766681519.9403982,1766681519.9745262,1766681519.977798,1766681520.007843,1766681520.0055907,0.03412795066833496,0.003271818161010742,0.030045032501220703,-0.002252340316772461,0.06519246101379395,10
803,1766681520.0248241,1766681520.057973,1766681520.0605645,1766681520.0914543,1766681520.0900607,0.033148765563964844,0.0025916099548339844,0.03088974952697754,-0.0013935565948486328,0.06523656845092773,10
804,1766681520.1387463,1766681520.175363,1766681520.178665,1766681520.205955,1766681520.2097907,0.03661680221557617,0.003301858901977539,0.02729010581970215,0.0038356781005859375,0.0710444450378418,10
805,1766681520.267642,1766681520.2953644,1766681520.3068645,1766681520.3402724,1766681520.3405402,0.02772235870361328,0.011500120162963867,0.03340792655944824,0.0002677440643310547,0.07289814949035645,10
806,1766681520.3741713,1766681520.4069502,1766681520.4102128,1766681520.4414406,1766681520.4409945,0.03277897834777832,0.0032625198364257812,0.031227827072143555,-0.00044608116149902344,0.06682324409484863,10
807,1766681520.4605415,1766681520.501473,1766681520.5047984,1766681520.5479872,1766681520.547451,0.04093146324157715,0.0033254623413085938,0.04318881034851074,-0.0005362033843994141,0.08690953254699707,10
